id,trigger,conditions,script,text,options,notes
jdp_penroseWaitingAlvissDuelLost,DialogOptionSelected,"$option == jdp_penroseWaitingAlvissDuelLost","$jdp_penroseDuelLostChat = true
$jdp_penroseAlvissStoriesTold++
FireBest jdp_penroseAlvissTimesUp","""A duel? In starships?"" he seems quite confused, you explain. ""Oh. With swords? How fanciful! What lead you to such a strange situation?"" You weave a tale out of the full context of the Eventide Ball. How the nefarious Caspian Sang, ""the knave!"" tried to set you up for social ostracisation from the Hegemony nobility, but with a quick wit you saw through the scheme. 

With the help of Neriene Rao of the most noble House Rao, hosts of the gathering and owners of your sword, you were able to turn the tides on Sang. Even though you lost the duel to his miserable lackey Cardona, you won the hearts of the crowd by fighting with honour and dignity.

Alviss found the story delightful, you get the impression he understands it was highly exaggerated but enjoyed it regardless. ""You won in my eyes Captain! You definitely deserved to.""",,
jdp_penroseWaitingAlvissKantaOption,jdp_penroseAlvissStories,"$player.kantaProtection
!$jdp_penroseKantaChat","SetTooltip jdp_penroseWaitingAlvissKanta ""Tell Alviss about your negotiations with the Warlord Kanta, Pirate Queen of Persea""",,"jdp_penroseWaitingAlvissKanta:""I talked Kanta into granting me protection.""",
jdp_penroseWaitingAlvissKanta,DialogOptionSelected,"$option == jdp_penroseWaitingAlvissKanta","$jdp_penroseKantaChat = true
$jdp_penroseAlvissStoriesTold++
FireBest jdp_penroseAlvissTimesUp","""Kanta, the Pirate Queen?"" he shudders, ""you make your aquaintance with some pretty despicable people Captain,"" he realises a moment later what that implies about himself, you are quick to reassure him he does not fit into that bracket.

Moving on swiftly, you spin a story out of your visit to Kanta's Den. You describe how to even land on the station you were extorted, as would be expect of pirates. ""She's more machinery than person now, Kanta."" You explain how she sounds like an atmospheric filter when she talks, kept alive by the wicked 'doctor' Cydonia with jury-rigged cybernetics.

It doesn't seem prudent to tell Alviss what exactly your gift to Kanta was, and he seems strangely fascinated and distracted by the detail of Cydonia regardless. ""I knew she was old, but this is fascinating,"" he talks mostly to himself,  ""I wonder whether Cydonia has any medical secrets that only he knows?"" he trails off. ""Not that I would want to meet him!""",,
jdp_penroseWaitingAlvissTutorialOption,jdp_penroseAlvissStories,"$player.finishedTutorial
!$jdp_penroseTutorialChat","SetTooltip jdp_penroseWaitingAlvissTutorial ""Tell Alviss about your role in reconnecting Galatia after the Kallcihore Gate Test.""",,"jdp_penroseWaitingAlvissTutorial:""Did you know I was here during the Kallichore disaster?""",
jdp_penroseWaitingAlvissTutorial,DialogOptionSelected,"$option == jdp_penroseWaitingAlvissTutorial","$jdp_penroseTutorialChat = true
$jdp_penroseAlvissStoriesTold++
FireBest jdp_penroseAlvissTimesUp","""Oh!"" He definitely wasn't expecting that, you can see him prepare to apologise despite not actually being involved, you shut it down politely.

""I was here, right here!"" you motion around you, ""when everything went weird."" The Hegemony blockaded the Academy, pirates blockaded the jump points, it seemed like Galatia was doomed and the authorities didn't trust the Academy to try and fix the problem.

""So they called upon the spacers,"" you explain. You were conscripted into the Hegemony Auxilary and retrieved both the data and a gamma-level AI core for the local Fleet Command, allowing then to stabilise the jump points.

Alviss is aghast, ""That was you? Captain, you're a hero! We would have run out of food within the cycle. You saved our lives!""",,
jdp_penroseWaitingAlvissUsurperOption,jdp_penroseAlvissStories,"$global.sdtu_completed
!$jdp_penroseUsurperChat","SetTooltip jdp_penroseWaitingAlvissUsurper ""Tell Alviss about your daring espionage work for Dolos Macario, the Spider of Sindria.""",,"jdp_penroseWaitingAlvissUsurper:""Did you know Andrada is a vegetable?""",
jdp_penroseWaitingAlvissUsurper,DialogOptionSelected,"$option == jdp_penroseWaitingAlvissUsurper","$jdp_penroseUsurperChat = true","""What?"" Alviss is incredulous, ""how could you possibly know that?""

You explain that in a quirk of fate, you were inadvertently embroiled in the web of Dolos Macario, the Spider of Sindria, during a random INTSEC raid. 

After being recruited by Yannick Ram to a secret organisation, and then Dolos Macario into an even more secret organisation after the latter shot the former- ""Captain this story is absurd!"" he interjects, slightly disturbed by how easy it was for you to infiltrate the Diktat, ""why did they trust you at all?""","jdp_penroseWaitingAlvissUsurperCont:""According to Macario, I was useful as an independent agent.""",
jdp_penroseWaitingAlvissUsurperCont,DialogOptionSelected,"$option == jdp_penroseWaitingAlvissUsurperCont","$jdp_penroseAlvissStoriesTold++
FireBest jdp_penroseAlvissTimesUp","""Of course. I guess that's what you are to Baird too,"" he sighs. You conclude the actual substance of this story would be a bit grim if told to Alviss with all the blemishes. You elect to exaggerate your tone in hopes of making it feel more like a holo-drama than a real conspiracy. 

""I acted as a daring and dazzling spy, investigating dissenters and interrogating agents all while outplaying the fiendish Spider!"" you gained his trust slowly but surely ""as a double, perhaps even triple agent!"" you wink at Alviss. In the end, he accidentally revealed the greatest secret of the Diktat. ""Andrada is inoperable, and has no viable heirs. The polity in its current form will surely collapse within our lifetime."" You realise your tone shifted back, seems its impossible to make light of this.

Alviss sits there, stunned. He has nothing to say. You suspect as a victim of Opis he has very complicated feelings about a potential second Askonia Crisis.",,
jdp_penroseWaitingAlvissPilgrimOption,jdp_penroseAlvissStories,"$global.lpp_completed
!$jdp_penrosePilgrimChat","SetTooltip jdp_penroseWaitingAlvissPilgrim ""Tell Alviss about your time following the Pilgrim's Path.""",,"jdp_penroseWaitingAlvissPilgrim:""Have you followed the Pilgrim's Path?""",
jdp_penroseWaitingAlvissPilgrim,DialogOptionSelected,"$option == jdp_penroseWaitingAlvissPilgrim","$jdp_penrosePilgrimChat = true
$jdp_penroseAlvissStoriesTold++
FireBest jdp_penroseAlvissTimesUp","""I've only been to one, Captain $playerName. Growing up around Ludd but not believing it was a strange. Cassie and Liz were Academicians at heart, they would never convert, so neither did I. Not that the ideas are incompatible!"" he clarifies quickly, ""we here at the Academy have fruitful ties with many Luddic Sects... Like Beholder Station! That's the only shrine I have visited! I do like their message, Kumarian xenolife is fascinating and worth preserving."" 

""I actually came back to the Academy with some researchers stationed there when I first got my scholarship! Transit from Chalcedon was pretty cheap."" 

It's strange to think he went into Hyprspace Physics, rather than Astrocartography or Xenobiology, maybe the influence of his other mother? You didn't really get to speak, but you find you don't mind. The personal experience of visiting the Shrines is what the Pilgrim's Path is truly about anyway.",,
jdp_penroseWaitingAlvissBoringOption,jdp_penroseAlvissStories,"!$jdp_penroseBoringChat","SetTooltip jdp_penroseWaitingAlvissBoring ""Entertain Alviss with a sensationalised account of a very mundane encounter.""",,"jdp_penroseWaitingAlvissBoring:""A daring dogfight against a Mudskipper!""",
jdp_penroseWaitingAlvissBoring,DialogOptionSelected,"$option == jdp_penroseWaitingAlvissBoring","$jdp_penroseBoringChat = true","Alviss isn't stupid, he can tell immediately that this feat isn't impressive, but you get the feeling he would be thrilled hearing you talk about anything. Real oral history from a spacer Captain isn't particularly to come by, but he is having fun with a friend.

You sensationalise as much as possible, exaggerating to the point of parody. ""We were in orbit around Al Gebbar when those blasted Pathers caught us!"" two Kites retrofitted out of religious madness into battlewagons of holy war to your left and right, and dead ahead, a Mudskipper MK2. A truly fearsome warship, reborn in the fires of an off grid shipyard and equipped with a Gauss Cannon. ""A gun bigger than this room!"" you explain, and with a range to hit across the length of Galatia Academy station within a microsecond. 

Alviss fights to contain his laughter, ""how did you ever hope to survive?""","jdp_penroseWaitingAlvissBoringCont:""We were smarter!""",
jdp_penroseWaitingAlvissBoringCont,DialogOptionSelected,"$option == jdp_penroseWaitingAlvissBoringCont","$jdp_penroseAlvissStoriesTold++
FireBest jdp_penroseAlvissTimesUp","You tap your forehead knowingly You had hid your forces behind an asteroid to lie in wait, denying them their strongest ally, range. ""When the first Kite came around the corner we knocked it out with an antimatter blaster, point-blank!"" You imitate the sound of a ship explosion over audio-sensors.

""But then...""  Your tone turns somber. ""The next time we weren't so lucky."" A stray hammer from the other kite weaved through your vulcan grid as if guided by Ludd himself, slamming into the port side of the your flagship. 10 loyal crewmates gone instantly, a chaingun salvo won their revenge.

Finally, it was time to face their avatar of death, the Mudskipper MK2. As it turned the corner it sent a raking shot through the decks of your flagship, the Luddites had pre-ignited the Gauss Cannon! Losing atmosphere in 3 major compartments, the Mudskipper MK2 was closing in, but you now had the advantage at close range. ""After a few seconds of intense back and forth a hammer of our own struck true! We were victorious!""",,
jdp_penroseWaitingAlvissTimeNoStrories,jdp_penroseAlvissTimesUp,"$jdp_penroseAlvissStoriesTold == 1
!$player.canMakeDwellerWeapons
!$player.soe_wonDuel
!$player.soe_lostDuel
!$player.kantaProtection
!$$player.finishedTutorial
!$global.sdtu_completed
!$global.lpp_completed","SetTextHighlights ""Your datapad chimes cheerfully.""","Your datapad chimes cheerfully.","jdp_penroseWaitingAlvissTimeNoStroriesCont:Check your datapad.",
